date,day,5-6scale,7-8scale,9-10scale,11scale,12scale,13-16scale,닭고기 평균 가격
2012-11-17,Sat,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-11-16,Fri,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-11-15,Thr,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-11-14,Wed,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-11-13,Tue,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-11-12,Mon,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2012-11-10,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-09,Fri,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-08,Thr,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-07,Wed,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-06,Tue,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-05,Mon,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-03,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-02,Fri,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-11-01,Thr,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-10-31,Wed,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-10-30,Tue,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-10-29,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2012-10-27,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2012-10-26,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2012-10-25,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-24,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-23,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-22,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-20,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-19,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-18,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-17,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-16,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-15,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-13,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-12,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-11,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-10,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-09,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-08,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-06,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-05,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-04,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-10-02,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-28,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-27,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-26,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-25,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-24,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-22,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-21,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-20,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2012-09-19,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2012-09-18,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-17,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-15,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-14,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-13,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-12,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2012-09-11,Tue,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-10,Mon,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-08,Sat,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-07,Fri,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-06,Thr,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-05,Wed,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-04,Tue,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-03,Mon,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2012-09-01,Sat,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2012-08-31,Fri,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-30,Thr,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-29,Wed,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-28,Tue,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-27,Mon,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-25,Sat,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-24,Fri,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-23,Thr,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-22,Wed,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-21,Tue,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2012-08-20,Mon,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2012-08-18,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-08-17,Fri,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2012-08-16,Thr,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2012-08-14,Tue,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2012-08-13,Mon,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2012-08-11,Sat,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2012-08-10,Fri,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2012-08-09,Thr,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2012-08-08,Wed,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2012-08-07,Tue,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2012-08-06,Mon,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-08-04,Sat,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-08-03,Fri,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-08-02,Thr,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-08-01,Wed,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-31,Tue,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-30,Mon,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-28,Sat,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-27,Fri,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-26,Thr,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-25,Wed,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-24,Tue,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-23,Mon,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-21,Sat,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-20,Fri,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-19,Thr,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-18,Wed,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-17,Tue,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-16,Mon,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2012-07-14,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2012-07-13,Fri,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2012-07-12,Thr,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-11,Wed,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-10,Tue,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-09,Mon,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-07,Sat,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-06,Fri,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-05,Thr,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-04,Wed,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-07-03,Tue,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-07-02,Mon,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-30,Sat,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-29,Fri,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-28,Thr,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-27,Wed,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-26,Tue,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-25,Mon,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-23,Sat,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-22,Fri,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2012-06-21,Thr,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-20,Wed,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-19,Tue,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-18,Mon,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-16,Sat,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-15,Fri,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-14,Thr,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-13,Wed,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-12,Tue,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-11,Mon,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-09,Sat,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-08,Fri,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2012-06-07,Thr,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-05,Tue,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-06-04,Mon,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-06-02,Sat,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-06-01,Fri,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-31,Thr,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-30,Wed,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-29,Tue,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-05-26,Sat,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-05-25,Fri,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-24,Thr,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2012-05-23,Wed,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2012-05-22,Tue,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-21,Mon,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-19,Sat,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-18,Fri,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-17,Thr,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-16,Wed,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-15,Tue,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-14,Mon,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-12,Sat,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-11,Fri,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-10,Thr,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-09,Wed,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-08,Tue,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-07,Mon,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-05-04,Fri,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-05-03,Thr,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-05-02,Wed,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-05-01,Tue,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-04-30,Mon,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-04-28,Sat,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-04-27,Fri,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
2012-04-26,Thr,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-04-25,Wed,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2012-04-24,Tue,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2012-04-23,Mon,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2012-04-21,Sat,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2012-04-20,Fri,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2012-04-19,Thr,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2012-04-18,Wed,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-04-17,Tue,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2012-04-16,Mon,"3,767","3,609","3,462","3,326","3,089","3,050","3,384"
